chr_name	start	end	log2FoldChange	padj	MSTRG_gene_id	v4_gene_model	v3_gene_model	function	source
chr2	12745126	12841825	-2.20654984281413	3.61914850366862e-10	MSTRG.14394	Zm00001d002444	GRMZM2G539821	scramblase-related	[source:homolog]
chr2	35243617	35247669	2.11584369507859	3.82921973271638e-10	MSTRG.14992	Zm00001d003193	GRMZM2G089596	basic helix-loop-helix (bHLH) DNA-binding superfamily protein	[source:homolog]
chr10	129817483	129851965	2.5354089699513302	4.2125177063414204e-10	MSTRG.12333	Zm00001d025795	GRMZM2G071264	Trafficking protein particle complex II-specific subunit 120 homolog	[source:homolog]
chr10	35174804	35404200	2.03612727218443	4.8392045885542e-10	MSTRG.10043	Zm00001d023994	GRMZM2G016890	Beta-glucosidase%2C chloroplastic  	 [source: RefGen_v3] 
chr10	131394869	131399231	-2.25175209470062	6.10141533051076e-10	MSTRG.12400	Zm00001d025834	GRMZM2G160069	Inositol transporter 4	[source:homolog]
chr9	100126399	100196310	3.55340259105173	6.495863299375411e-10	MSTRG.59138	Zm00001d046642	GRMZM2G028413	GDSL esterase/lipase 	[source:homolog]
chr10	140686240	140689096	-2.06843885555071	6.71566816709961e-10	MSTRG.12677	Zm00001d026194	GRMZM2G128078	SNARE associated Golgi protein family	[source:homolog]
chr2	161031921	161043142	7.41755852426498	8.23560531947851e-10	MSTRG.17680	Zm00001d005147	GRMZM2G164704		
chr4	181566692	181568536	-3.27440019652983	8.56798337257177e-10	MSTRG.32044	Zm00001d052168	GRMZM2G471594	Galactoside 2-alpha-L-fucosyltransferase	[source:homolog]
chr7	181212856	181419866	-2.24546381950512	9.653111262262502e-10	MSTRG.53476	Zm00001d022619	GRMZM2G133819	minichromosome maintenance 10	[source:homolog]
chr10	96956014	96967803	5.39111726765799	1.54344194225162e-09	MSTRG.11309	Zm00001d024962	GRMZM2G436455	PR5-like receptor kinase	[source:homolog]
chr10	136799250	136804204	-4.40878724451849	1.72829337128185e-09	MSTRG.12703	Zm00001d026042	GRMZM2G113818	Probable purine permease 11	[source:homolog]
chr7	62166754	62171603	2.0510304416044303	1.96668809044154e-09	MSTRG.47883	Zm00001d019792	GRMZM2G110742		
chr1	29497209	29504081	3.7143928698765403	2.02797285349276e-09	MSTRG.1154	Zm00001d028295	GRMZM2G180478	Protein LOW PSII ACCUMULATION 3 chloroplastic	[source:homolog]
chr10	139479810	139481556	2.1131453191596004	2.34636432757617e-09	MSTRG.12625	Zm00001d026137	GRMZM2G133018	OSJNBa0084K11.10 protein;  protein	[source:homolog]
chr10	102424574	102432864	3.0723992898706003	2.72929834361623e-09	MSTRG.11417	Zm00001d025067	GRMZM2G412207	Probable pectate lyase 8	[source:homolog]
chr4	161593833	161598938	3.15808883178011	2.76192008031455e-09	MSTRG.31276	Zm00001d051529	GRMZM2G054013	Putative AMP-dependent synthetase and ligase superfamily protein  	 [source: RefGen_v3] 
chr1	266922337	266963190	1.9702467742931002	2.9414518651665097e-09	MSTRG.7492	Zm00001d033551	GRMZM2G101856	Phosphoglycerate mutase-like family protein	[source:homolog]
chr2	122442335	122447521	-6.75302118531892	3.11929289555324e-09	MSTRG.16927	Zm00001d004620	GRMZM2G065953		
chr3	156523101	156523445	3.5956852960029	3.2887983390488694e-09	MSTRG.24508	Zm00001d042217	GRMZM2G019686	FPF1-like protein 1	[source:homolog]
chr1	2778701	2782413	7.0884407615721	3.77477640570765e-09	MSTRG.327	Zm00001d027313	GRMZM2G388684	Probable xyloglucan endotransglucosylase/hydrolase protein 32	[source:homolog]
chr10	137305938	137320695	3.6371957372957198	3.81360495255408e-09	MSTRG.12717	Zm00001d026061	GRMZM2G040673	Plant-specific domain TIGR01568 family protein  	 [source: RefGen_v3] 
chr4	188988474	188990386	-2.6782555432839903	3.9077176084183605e-09	MSTRG.32250	Zm00001d052392	GRMZM2G179733	TRAF-like superfamily protein	[source:homolog]
chr6	7125784	7140658	5.326796264153099	3.9350753831844896e-09	Zm00001d035153	Zm00001d035153	GRMZM2G449489		
chr2	62770708	62919961	-2.49888417105255	4.15881587026203e-09	MSTRG.15774	Zm00001d003852	GRMZM5G842686	Inhibitor of apoptosis-like protein  	 [source: RefGen_v3] 
chr10	85988783	86137453	-3.4665055117016603	4.249719834576911e-09	MSTRG.10995	Zm00001d024752	AC205413.4_FG001	Peroxidase 64	[source:homolog]
chr8	27401361	27418767	-5.003995801491941	5.5367656297473595e-09	MSTRG.51622	Zm00001d008959	GRMZM2G386125	GTP binding	[source:homolog]
chr10	118681357	118937115	3.63866108488083	6.3205918694483e-09	MSTRG.11930	Zm00001d025437	GRMZM2G136508	Amino acid permease  	 [source: RefGen_v3] 
chr8	12316480	12317077	4.68802299959498	6.45838845132942e-09	MSTRG.51050	Zm00001d008541	GRMZM2G111898		
chr9	25084495	25087580	-2.65521628615652	7.50364872756149e-09	MSTRG.57315	Zm00001d045515	GRMZM2G335052	Putative receptor-like protein kinase family protein  	 [source: RefGen_v3] 
chr10	74756584	74774103	2.60321342010504	7.95538033448391e-09	MSTRG.10725	Zm00001d024505	GRMZM2G321023		
chr8	87301378	87313130	8.53837669059563	8.06150721833824e-09	MSTRG.52870	Zm00001d009883	GRMZM5G831887	40S ribosomal protein S4-3	[source:homolog]
chr6	130116712	130119976	2.12215577860827	8.160305190658571e-09	MSTRG.44385	Zm00001d037576	GRMZM2G041065	Pyrophosphate-energized vacuolar membrane proton pump  	 [source: RefGen_v3] 
chr10	99217386	99219471	4.53606313623006	8.32686264787627e-09	MSTRG.11340	Zm00001d025005	GRMZM2G159393	 yuc2;Yucca2:	 [source: characterized gene (MaizeGDB_09082017)]
chr10	99815796	99887632	2.87747784233459	1.04102969970895e-08	MSTRG.11365	Zm00001d025016	GRMZM2G177203	Thioredoxin superfamily protein	[source:homolog]
chr10	99815796	99887632	2.87747784233459	1.04102969970895e-08	MSTRG.11365	Zm00001d025016	GRMZM5G823696	Thioredoxin superfamily protein	[source:homolog]
chr5	1978763	1993220	2.2559475136603195	1.2552079271171001e-08	MSTRG.36116	Zm00001d012922	GRMZM2G415491	 rh3;RNA helicase3:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	132231651	132237250	3.22201349850303	1.30881906252679e-08	MSTRG.60159	Zm00001d047489	GRMZM2G002309		
chr5	684696	687673	-3.14997419605584	1.31754471918566e-08	MSTRG.35999	Zm00001d012810	GRMZM2G144196	 sig6;sigma-like factor6:	 [source: characterized gene (MaizeGDB_09082017)]
chr9	108165953	108475734	-2.69703488453003	1.71896966239694e-08	MSTRG.59376	Zm00001d046850	GRMZM2G100822	GDSL esterase/lipase 	[source:homolog]
chr10	96948264	96950890	4.27526635618373	1.81121181266363e-08	MSTRG.11308	Zm00001d024961	GRMZM2G436448	Serine/threonine protein kinase	[source:homolog]
chr1	72344540	72347594	-5.2228647897368	1.85036779522131e-08	MSTRG.2530	Zm00001d029475	GRMZM2G110027	ATP-dependent protease La (LON) domain protein	[source:homolog]
chr1	300778541	300781872	1.86947761759139	2.07222950048773e-08	MSTRG.8803	Zm00001d034723	GRMZM2G340257	Mannan endo-14-beta-mannosidase 7	[source:homolog]
chr3	9798193	10075549	5.62009617803028	2.2558492333556003e-08	MSTRG.21445	Zm00001d039638	GRMZM2G113626		
chr1	203191238	203192635	4.11805525748582	2.39501649266186e-08	MSTRG.5483	Zm00001d031835	GRMZM5G829831		
chr4	40461344	40473835	-2.5713700550498904	2.56997409617742e-08	MSTRG.28802	Zm00001d049692	GRMZM2G105387	Agamous-like MADS-box protein AGL12	[source:homolog]
chr2	34337949	34348206	4.05204005989469	3.03008342587021e-08	MSTRG.14927	Zm00001d003167	GRMZM2G134951	CBF1 interacting corepressor  	 [source: RefGen_v3] 
chr2	3965341	4450973	-2.30030951608127	3.265919969612549e-08	MSTRG.13828	Zm00001d002000	GRMZM2G040095	 lox6;lipoxygenase6:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	27795170	27845110	-2.28693626854573	3.29652852469535e-08	MSTRG.21961	Zm00001d040107	AC183315.4_FG006	ARM repeat superfamily protein	[source:homolog]
chr10	69419146	69423005	-1.96435743699801	3.52405270475963e-08	MSTRG.10592	Zm00001d024409	GRMZM2G103250	Pentatricopeptide repeat-containing protein  chloroplastic	[source:homolog]
chr7	145649675	145651792	-1.9410551436971297	3.5398995561345695e-08	MSTRG.49701	Zm00001d021197	GRMZM2G013255	Alpha-L-fucosidase 1	[source:homolog]
chr1	73430709	73707730	2.7879013328899904	3.54701915762699e-08	MSTRG.2583	Zm00001d029506	GRMZM2G060544	LOB domain-containing protein 42	[source:homolog]
chr10	100055458	100060317	-1.98207734561582	3.58898518529578e-08	MSTRG.11374	Zm00001d025023	GRMZM2G119116	Probable 2-oxoacid dependent dioxygenase	[source:homolog]
chr8	65782410	65783537	4.00955004209142	4.0833036912781204e-08	MSTRG.52284	Zm00001d009468	GRMZM2G159592	Putative AP2/EREBP transcription factor superfamily protein  	 [source: RefGen_v3] 
chr2	205076286	205080041	-1.79033246588052	4.70695833865796e-08	MSTRG.19107	Zm00001d006343	GRMZM2G081790	Carbohydrate-binding X8 domain superfamily protein	[source:homolog]
chr5	193776413	193778741	4.757267637939139	4.7993732892998606e-08	MSTRG.39850	Zm00001d017374	GRMZM2G073250	Protein kinase superfamily protein	[source:homolog]
chr6	142512405	142522092	1.8832069203757098	4.9692430897700596e-08	MSTRG.44859	Zm00001d037932	GRMZM2G325804	Transducin/WD40 repeat-like superfamily protein	[source:homolog]
chr10	16725273	16845447	3.31950909772637	5.046097479433941e-08	MSTRG.9696	Zm00001d023718	GRMZM2G091819	 de18;defective18: Defective kernel: seed weight less than half of normal (B37) (Torti et al. 1984)	 [source: characterized gene (MaizeGDB_09082017)]
chr2	95785680	95787741	6.45492960967723	5.62534714499517e-08	MSTRG.16338	Zm00001d004248	GRMZM2G083935	UDP-glycosyltransferase 85A7	[source:homolog]
chr2	117337369	117341154	2.84135118664124	6.49896083430987e-08	MSTRG.16808	Zm00001d004547	GRMZM2G480356	OSJNBa0089E12.13 protein;  protein	[source:homolog]
chr6	149772574	150305149	1.7698529500821998	6.85203421891579e-08	MSTRG.45127	Zm00001d038163	GRMZM2G306345	 pdk1;pyruvate	 orthophosphate dikinase1: cDNA
chr5	184647737	184916996	-6.5661241476967005	7.00947723042377e-08	MSTRG.39507	Zm00001d017088	GRMZM2G029810		
chr5	190355284	190360718	-2.728065350189	7.1397157006154e-08	MSTRG.39709	Zm00001d017251	GRMZM2G075255	Protein ECERIFERUM 1	[source:homolog]
chr5	203485285	203489994	-3.3012743562851203	7.23486296676363e-08	MSTRG.40189	Zm00001d017666	GRMZM2G044851	Protein NRT1/ PTR FAMILY 7.2	[source:homolog]
chr4	189592035	189987040	1.95892876907888	7.45354115964983e-08	MSTRG.32464	Zm00001d052425	GRMZM2G077299	Putative alpha-L-arabinofuranosidase family protein  	 [source: RefGen_v3] 
chr4	189592035	189987040	1.95892876907888	7.45354115964983e-08	MSTRG.32464	Zm00001d052435	GRMZM2G336448	Probable peptide/nitrate transporter 	[source:homolog]
chr2	13898507	13900838	-2.0960558619068403	7.70213469440054e-08	MSTRG.14456	Zm00001d002490	GRMZM2G090271	Plastid-specific 30S ribosomal protein 2  	 [source: RefGen_v3] 
chr7	137232888	137243151	2.4908223895553503	7.78524846311438e-08	MSTRG.49367	Zm00001d020938	GRMZM2G006578	bZIP transcription factor family protein	[source:homolog]
chr1	19324177	19438014	2.02030476352622	7.86945494615296e-08	MSTRG.818	Zm00001d027987	GRMZM2G006631	Transcription factor bHLH99	[source:homolog]
chr1	73971569	73973965	3.5228274549028	8.025431638270871e-08	MSTRG.2544	Zm00001d029512	GRMZM2G137502	Dof zinc finger protein DOF4.6	[source:homolog]
chr2	61944273	61948903	-1.96501019240268	8.47137311098246e-08	MSTRG.15730	Zm00001d003846	GRMZM2G089507	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein	[source:homolog]
chr9	6587251	6589339	3.70735328098886	8.58632081359363e-08	MSTRG.56661	Zm00001d044895	GRMZM5G874756	ATPase%2C coupled to transmembrane movement of substance  	 [source: RefGen_v3] 
chr10	131690960	131967420	2.45550852191652	8.85743414272434e-08	MSTRG.12424	Zm00001d025860	GRMZM2G005859		
chr8	111681297	111932309	-1.87697038001435	8.85743414272434e-08	MSTRG.53990	Zm00001d010373	GRMZM2G141277	Stem glycoprotein  	 [source: RefGen_v3] 
chr7	1194138	1605562	-1.90987409862944	8.986437456969551e-08	MSTRG.46384	Zm00001d018631	GRMZM2G420733	Dirigent protein 11	[source:homolog]
chr6	85905675	85907036	4.39999610296419	9.03430542208501e-08	MSTRG.43006	Zm00001d036370	GRMZM2G145518	Chitinase2  	 [source: RefGen_v3] 
chr7	6598000	6733751	4.805822589287589	9.24778564941214e-08	MSTRG.46559	Zm00001d018830	GRMZM2G406170	 burp9;BURP domain-containing protein-RD22-like9:	 [source: characterized gene (MaizeGDB_09082017)]
chr3	126000149	126004313	-3.61854041108782	9.39471395102902e-08	MSTRG.23734	Zm00001d041529	GRMZM5G842766	Hyaluronan / mRNA binding family	[source:homolog]
chr6	127318594	127498355	3.3262648730978706	9.648173484582052e-08	MSTRG.44324	Zm00001d037498	GRMZM2G127160	 tar1;tryptophan aminotransferase related1:	 [source: characterized gene (MaizeGDB_09082017)]
chr10	130718189	130720311	-2.08015708465515	9.73225730564749e-08	MSTRG.12350	Zm00001d025822	GRMZM2G109668	OSJNBa0043L24.15 protein;  protein	[source:homolog]
chr3	228145239	228674127	-1.7039418354295	9.87487534514647e-08	MSTRG.27249	Zm00001d044455	GRMZM2G034985	OSJNBb0091E11.19 protein	[source:homolog]
chr8	173335252	173336838	7.37791419664464	1.02852049742561e-07	MSTRG.56103	Zm00001d012387	GRMZM2G023827	Embryogenesis transmembrane protein-like;  protein	[source:homolog]
chr10	140872546	140874198	-3.6070358901764203	1.0491666849025199e-07	MSTRG.12689	Zm00001d026204	GRMZM2G097636	Putative MYB DNA-binding domain superfamily protein  	 [source: RefGen_v3] 
chr6	114878984	115077512	1.89955331165024	1.10782729909523e-07	MSTRG.43948	Zm00001d037188	GRMZM2G100114	Protein kinase superfamily protein	[source:homolog]
chr2	226780339	226782881	2.04065677400285	1.11928602338169e-07	MSTRG.20202	Zm00001d007280	GRMZM2G137546	 zar3;Zea mays ARGOS homolog3: putative auxin response gene regulating organ size	 [source: characterized gene (MaizeGDB_09082017)]
chr1	192960533	192972116	1.7461114497222099	1.1623836323492e-07	MSTRG.5110	Zm00001d031529	GRMZM2G449123	Pumilio homolog 5	[source:homolog]
chr9	149821265	149825151	1.9910909669963899	1.20497935032268e-07	MSTRG.60887	Zm00001d048085	AC197717.3_FG002	Ninja-family protein 1  	 [source: RefGen_v3] 
chr2	157194261	157223510	-3.2682218091866297	1.46101185783483e-07	MSTRG.17630	Zm00001d005071	GRMZM2G153675	Probable protein phosphatase 2C 65	[source:homolog]
chr3	70151356	70194343	-1.86682888482299	1.4639544710766198e-07	MSTRG.22867	Zm00001d040842	GRMZM2G068947	 opr6;12-oxo-phytodienoic acid reductase6: Cytoplasmic	 [source: characterized gene (MaizeGDB_09082017)]
chr5	163059252	163099038	2.07024371500835	1.4748633319108e-07	MSTRG.38806	Zm00001d016459	GRMZM2G386155	Serine carboxypeptidase-like 19	[source:homolog]
chr8	69756878	69762080	2.4555066753359	1.57448371385065e-07	MSTRG.52353	Zm00001d009549	GRMZM2G359664	Rop guanine nucleotide exchange factor 9	[source:homolog]
chr6	59432053	59435506	-5.4406577244846295	1.78022854723021e-07	MSTRG.42462	Zm00001d035907	GRMZM2G013617	Homeobox protein BEL1 homolog	[source:homolog]
chr1	266418545	266600910	1.8018420572229201	1.7838950212434101e-07	MSTRG.7480	Zm00001d033539	GRMZM2G075974	Gamma-glutamyl peptidase 1	[source:homolog]
chr7	22479861	22482135	-1.84576317578705	1.83775736563849e-07	MSTRG.47066	Zm00001d019221	GRMZM2G165098	Nitrile-specifier protein 1	[source:homolog]
chr7	34104832	34278975	2.2852156710956697	1.92206631582719e-07	MSTRG.47341	Zm00001d019446	GRMZM2G042692	farnesylated protein 3	[source:homolog]
chr3	183059209	183288517	-1.9463978690971202	1.9692070075532e-07	MSTRG.25377	Zm00001d042888	GRMZM2G373685		
chr5	50438959	50448486	1.9655513609924498	1.97779037315697e-07	MSTRG.35802	Zm00001d014499	GRMZM2G140443	Synaptotagmin-3	[source:homolog]
chr4	194404228	194405764	2.9953365701264305	2.11190843639192e-07	MSTRG.32420	Zm00001d052602	AC185217.3_FG007	40S ribosomal protein S4-3	[source:homolog]
chr7	1122776	1623293	-1.75261268045333	2.14227251877765e-07	MSTRG.46380	Zm00001d018628	GRMZM2G420743	Dirigent protein 11	[source:homolog]
chr7	1122776	1623293	-1.75261268045333	2.14227251877765e-07	MSTRG.46380	Zm00001d018630	GRMZM2G420758	Disease resistance response protein 206  	 [source: RefGen_v3] 
chr7	1122776	1623293	-1.75261268045333	2.14227251877765e-07	MSTRG.46380	Zm00001d018647	GRMZM2G108589	Probable lysine-specific demethylase JMJ14	[source:homolog]
chr6	155605754	155610646	-1.85264688829924	2.2451066595180398e-07	MSTRG.45371	Zm00001d038365	GRMZM2G059314	Aldo-keto reductase family 4 member C9	[source:homolog]
chr3	562020	563295	-1.72408248338846	2.2516537006910702e-07	MSTRG.20978	Zm00001d039251	GRMZM5G860761	Glucan endo-1%2C3-beta-glucosidase 4  	 [source: RefGen_v3] 
chr6	99872168	100073893	-2.7839723443764197	2.33634090493256e-07	MSTRG.43484	Zm00001d036763	GRMZM2G123446	Putative cytochrome P450 superfamily protein  	 [source: RefGen_v3] 
chr10	146236911	146439160	1.6888481182168502	2.51380955270398e-07	MSTRG.13108	Zm00001d026458	GRMZM2G073465	Cysteine protease 1  	 [source: RefGen_v3] 
chr6	96209960	96215317	2.11077716440804	2.65120455268279e-07	MSTRG.43364	Zm00001d036648	GRMZM2G161680	Nuclear transcription factor Y subunit C-2	[source:homolog]
chr3	53996519	53997786	2.3639571357041897	2.66023117273744e-07	MSTRG.22566	Zm00001d040613	GRMZM2G103771	Stress-inducible membrane pore protein  	 [source: RefGen_v3] 
chr9	142104010	142107172	3.715610376638	2.69515792126748e-07	MSTRG.60556	Zm00001d047799	GRMZM2G366532	Heat shock 70 kDa protein 5	[source:homolog]
chr10	131473134	131544345	-2.32748308720796	2.69515792126748e-07	MSTRG.12414	Zm00001d025846	GRMZM5G810727	Beta-glucosidase 47	[source:homolog]
chr7	86718934	86951596	-1.7008572769473898	2.8523801242684803e-07	MSTRG.48236	Zm00001d020025	GRMZM2G092137		
chr8	112604285	112668090	-1.72601037426339	2.96321687453606e-07	MSTRG.54014	Zm00001d010390	GRMZM2G312198		
chr5	4140688	4312059	2.23081025475465	3.18342584909069e-07	MSTRG.36279	Zm00001d013071	GRMZM2G152796	Auxin-responsive protein IAA4	[source:homolog]
chr4	182553701	182555915	-2.47955436875581	3.1881756037879e-07	MSTRG.32091	Zm00001d052183	GRMZM2G075044		
chr5	3492049	3493834	-1.7293114942948702	3.2396715889088e-07	MSTRG.36233	Zm00001d013033	AC210013.4_FG018	Chaperonin-like RbcX protein	[source:homolog]
chr2	157946149	157950863	-1.7218125271816103	3.32220394394975e-07	MSTRG.17659	Zm00001d005092	GRMZM2G411159	Protein ESKIMO 1	[source:homolog]
chr2	52478233	52539168	-1.7314457862785102	3.46615307688083e-07	MSTRG.15502	Zm00001d003655	GRMZM2G013283	DExH-box ATP-dependent RNA helicase DExH7 chloroplastic	[source:homolog]
chr1	215111841	215113637	-1.96041912803293	3.55456983552246e-07	MSTRG.5866	Zm00001d032162	GRMZM2G124307	Temperature-induced lipocalin-1	[source:homolog]
chr6	169691908	169699551	2.5861269408369703	3.7612943904802497e-07	MSTRG.46162	Zm00001d039081	GRMZM5G855337	CTP synthase family protein	[source:homolog]
chr10	118846489	118849735	-1.7838277769505502	3.7937884142960794e-07	MSTRG.11944	Zm00001d025445	GRMZM2G009888	Thioesterase superfamily protein	[source:homolog]
chr7	172484959	172489194	4.82731569557754	3.9015772029666295e-07	MSTRG.52997	Zm00001d022193	GRMZM2G014729	Probable trehalose-phosphate phosphatase J	[source:homolog]
chr2	236348383	236350369	-5.0807252979689	4.25277099171588e-07	MSTRG.20574	Zm00001d007616	GRMZM2G124921	Patatin-like protein 2	[source:homolog]
chr3	158433769	158447664	2.07105797314726	4.42985408258195e-07	MSTRG.24590	Zm00001d042272	GRMZM2G336909	Histone-lysine N-methyltransferase H3 lysine-9 specific SUVH4	[source:homolog]
chr1	51465045	51470982	3.8138243829653597	4.6011550050428705e-07	MSTRG.1727	Zm00001d028919	GRMZM2G317160	AP2-like ethylene-responsive transcription factor AIL5	[source:homolog]
chr4	214198923	214199570	5.34263181849655	4.89197911278539e-07	MSTRG.33146	Zm00001d053108	GRMZM2G158400		
chr7	180070629	180073867	-2.35142964009618	4.95185974591594e-07	MSTRG.53412	Zm00001d022562	GRMZM2G113039	zinc finger (C3HC4-type RING finger) family protein	[source:homolog]
chr10	25328020	25368708	-7.2626900021535805	5.28575931489434e-07	MSTRG.9863	Zm00001d023863	GRMZM2G009196	Riboflavin synthase alpha chain  	 [source: RefGen_v3] 
